numero_pedido,numero_linha_pedido,status_pedido,id_trimestre,id_mes,id_ano,linha_produto,codigo_produto,preco_sugerido,quantidade_solicitada,preco_unitario,valor_total,porte_negocio,nome_cliente,data
10356,5,Enviado,4,12,2004,Carros Antigos,S24_1937,33,48,100.0,9720.0,Grande,Lyon Souveniers,09-12-2004
10367,13,Resolvido,1,1,2005,Carros Antigos,S24_1937,33,23,36.29,834.67,Pequeno,Toys4GrownUps.com,12-01-2005
10380,4,Enviado,1,2,2005,Carros Antigos,S24_1937,33,32,70.56,2257.92,Pequeno,Euro Shopping Channel,16-02-2005
10391,8,Enviado,1,3,2005,Carros Antigos,S24_1937,33,33,100.0,8344.71,Grande,"Anna's Decorations, Ltd",09-03-2005
10409,1,Enviado,2,4,2005,Carros Antigos,S24_1937,33,61,29.54,1801.94,Pequeno,Handji Gifts& Co,23-04-2005
10420,1,Em processamento,2,5,2005,Carros Antigos,S24_1937,33,45,26.88,1209.6,Pequeno,Souveniers And Things Co.,29-05-2005
10107,7,Enviado,1,2,2003,Motos,S24_2000,76,38,83.03,3155.14,Médio,Land of Toys Inc.,24-02-2003
10120,5,Enviado,2,4,2003,Motos,S24_2000,76,34,83.79,2848.86,Pequeno,"Australian Collectors, Co.",29-04-2003
10134,7,Enviado,3,7,2003,Motos,S24_2000,76,43,83.03,3570.29,Médio,Lyon Souveniers,01-07-2003
10145,11,Enviado,3,8,2003,Motos,S24_2000,76,47,83.03,3902.41,Médio,Toys4GrownUps.com,25-08-2003
10158,1,Enviado,4,10,2003,Motos,S24_2000,76,22,67.03,1474.66,Pequeno,Baane Mini Imports,10-10-2003
10168,6,Enviado,4,10,2003,Motos,S24_2000,76,29,75.41,2186.89,Pequeno,Technics Stores Inc.,28-10-2003
10180,14,Enviado,4,11,2003,Motos,S24_2000,76,28,68.55,1919.4,Pequeno,Daedalus Designs Imports,11-11-2003
10188,6,Enviado,4,11,2003,Motos,S24_2000,76,40,91.4,3656.0,Médio,Herkku Gifts,18-11-2003
10201,7,Enviado,4,12,2003,Motos,S24_2000,76,25,73.88,1847.0,Pequeno,Mini Wheels Co.,01-12-2003
10210,4,Enviado,1,1,2004,Motos,S24_2000,76,30,61.7,1851.0,Pequeno,Osaka Souveniers Co.,12-01-2004
10223,6,Enviado,1,2,2004,Motos,S24_2000,76,38,69.31,2633.78,Pequeno,"Australian Collectors, Co.",20-02-2004
10236,3,Enviado,2,4,2004,Motos,S24_2000,76,36,87.6,3153.6,Médio,Motor Mint Distributors Inc.,03-04-2004
10250,1,Enviado,2,5,2004,Motos,S24_2000,76,32,87.6,2803.2,Pequeno,The Sharp Gifts Warehouse,11-05-2004
10263,7,Enviado,2,6,2004,Motos,S24_2000,76,37,62.46,2311.02,Pequeno,Gift Depot Inc.,28-06-2004
10275,6,Enviado,3,7,2004,Motos,S24_2000,76,30,79.98,2399.4,Pequeno,La Rochelle Gifts,23-07-2004
10285,11,Enviado,3,8,2004,Motos,S24_2000,76,39,70.08,2733.12,Pequeno,Marta's Replicas Co.,27-08-2004
10297,1,Enviado,3,9,2004,Motos,S24_2000,76,32,65.51,2096.32,Pequeno,"Clover Collections, Co.",16-09-2004
10308,4,Enviado,4,10,2004,Motos,S24_2000,76,47,63.22,2971.34,Pequeno,Mini Classics,15-10-2004
10318,6,Enviado,4,11,2004,Motos,S24_2000,76,26,86.83,2257.58,Pequeno,Diecast Classics Inc.,02-11-2004
10329,4,Enviado,4,11,2004,Motos,S24_2000,76,37,94.43,3493.91,Médio,Land of Toys Inc.,15-11-2004
10340,8,Enviado,4,11,2004,Motos,S24_2000,76,55,79.98,4398.9,Médio,Enaco Distributors,24-11-2004
10363,8,Enviado,1,1,2005,Motos,S24_2000,76,21,100.0,3595.62,Médio,Suominen Souveniers,06-01-2005
10375,9,Enviado,1,2,2005,Motos,S24_2000,76,23,100.0,2443.29,Pequeno,La Rochelle Gifts,03-02-2005
10389,2,Enviado,1,3,2005,Motos,S24_2000,76,49,81.4,3988.6,Médio,Scandinavian Gift Ideas,03-03-2005
10402,3,Enviado,2,4,2005,Motos,S24_2000,76,59,87.6,5168.4,Médio,Auto Canal Petit,07-04-2005
10416,1,Enviado,2,5,2005,Motos,S24_2000,76,32,87.6,2803.2,Pequeno,L'ordine Souveniers,10-05-2005
10105,9,Enviado,1,2,2003,Navios,S24_2011,122,43,100.0,6341.21,Médio,Danish Wholesale Imports,11-02-2003
10117,3,Enviado,2,4,2003,Navios,S24_2011,122,41,100.0,5189.78,Médio,"Dragon Souveniers, Ltd.",16-04-2003
10129,9,Enviado,2,6,2003,Navios,S24_2011,122,45,100.0,6027.75,Médio,"Stylish Desk Decors, Co.",12-06-2003
10142,6,Enviado,3,8,2003,Navios,S24_2011,122,33,100.0,3366.0,Médio,Mini Gifts Distributors Ltd.,08-08-2003
10153,5,Enviado,3,9,2003,Navios,S24_2011,122,40,100.0,5456.4,Médio,Euro Shopping Channel,28-09-2003
10167,16,Cancelado,4,10,2003,Navios,S24_2011,122,33,100.0,3812.16,Médio,Scandinavian Gift Ideas,23-10-2003
10177,7,Enviado,4,11,2003,Navios,S24_2011,122,50,100.0,6083.0,Médio,CAF Imports,07-11-2003
10185,7,Enviado,4,11,2003,Navios,S24_2011,122,30,100.0,3170.7,Médio,Mini Creations Ltd.,14-11-2003
10197,13,Enviado,4,11,2003,Navios,S24_2011,122,41,100.0,4534.6,Médio,Enaco Distributors,26-11-2003
10208,7,Enviado,1,1,2004,Navios,S24_2011,122,35,100.0,4301.15,Médio,"Saveley & Henriot, Co.",02-01-2004
10221,1,Enviado,1,2,2004,Navios,S24_2011,122,49,100.0,6804.63,Médio,Petit Auto,18-02-2004
10232,4,Enviado,1,3,2004,Navios,S24_2011,122,46,100.0,5652.94,Médio,giftsbymail.co.uk,20-03-2004
10248,10,Cancelado,2,5,2004,Navios,S24_2011,122,48,100.0,6960.48,Médio,Land of Toys Inc.,07-05-2004
10261,8,Enviado,2,6,2004,Navios,S24_2011,122,36,100.0,4512.6,Médio,Quebec Home Shopping Network,17-06-2004
10273,11,Enviado,3,7,2004,Navios,S24_2011,122,22,100.0,2784.76,Pequeno,Petit Auto,21-07-2004
10283,13,Enviado,3,8,2004,Navios,S24_2011,122,42,100.0,5316.36,Médio,"Royal Canadian Collectables, Ltd.",20-08-2004
10293,2,Enviado,3,9,2004,Navios,S24_2011,122,21,100.0,2941.89,Pequeno,Amica Models & Co.,09-09-2004
10306,7,Enviado,4,10,2004,Navios,S24_2011,122,29,100.0,3207.4,Médio,"AV Stores, Co.",14-10-2004
10315,6,Enviado,4,10,2004,Navios,S24_2011,122,35,100.0,4215.05,Médio,La Rochelle Gifts,29-10-2004
10326,4,Enviado,4,11,2004,Navios,S24_2011,122,41,100.0,4333.29,Médio,"Volvo Model Replicas, Co",09-11-2004
10337,4,Enviado,4,11,2004,Navios,S24_2011,122,29,71.97,2087.13,Pequeno,Classic Legends Inc.,21-11-2004
10350,7,Enviado,4,12,2004,Navios,S24_2011,122,34,50.33,1711.22,Pequeno,Euro Shopping Channel,02-12-2004
10372,8,Enviado,1,1,2005,Navios,S24_2011,122,37,100.0,3910.53,Médio,"Tokyo Collectables, Ltd",26-01-2005
10384,3,Enviado,1,2,2005,Navios,S24_2011,122,28,80.54,2255.12,Pequeno,Corporate Gift Ideas Co.,23-02-2005
10396,6,Enviado,1,3,2005,Navios,S24_2011,122,49,100.0,5720.75,Médio,Mini Gifts Distributors Ltd.,23-03-2005
10414,10,Em espera,2,5,2005,Navios,S24_2011,122,23,100.0,3335.23,Médio,Gifts4AllAges.com,06-05-2005
10101,2,Enviado,1,1,2003,Carros Antigos,S24_2022,44,46,53.76,2472.96,Pequeno,"Blauer See Auto, Co.",09-01-2003
10110,2,Enviado,1,3,2003,Carros Antigos,S24_2022,44,39,44.35,1729.65,Pequeno,"AV Stores, Co.",18-03-2003
10124,1,Enviado,2,5,2003,Carros Antigos,S24_2022,44,22,45.25,995.5,Pequeno,Signal Gift Stores,21-05-2003
10149,6,Enviado,3,9,2003,Carros Antigos,S24_2022,44,49,49.28,2414.72,Pequeno,Signal Collectibles Ltd.,12-09-2003
10162,4,Enviado,4,10,2003,Carros Antigos,S24_2022,44,43,36.29,1560.47,Pequeno,Corporate Gift Ideas Co.,18-10-2003
10173,8,Enviado,4,11,2003,Carros Antigos,S24_2022,44,27,41.22,1112.94,Pequeno,Rovelli Gifts,05-11-2003
10182,5,Enviado,4,11,2003,Carros Antigos,S24_2022,44,31,36.74,1138.94,Pequeno,Mini Gifts Distributors Ltd.,12-11-2003
10193,9,Enviado,4,11,2003,Carros Antigos,S24_2022,44,20,50.62,1012.4,Pequeno,"Australian Collectables, Ltd",21-11-2003
10205,4,Enviado,4,12,2003,Carros Antigos,S24_2022,44,24,38.08,913.92,Pequeno,Euro Shopping Channel,03-12-2003
10214,2,Enviado,1,1,2004,Carros Antigos,S24_2022,44,49,47.94,2349.06,Pequeno,"Corrida Auto Replicas, Ltd",26-01-2004
10227,5,Enviado,1,3,2004,Carros Antigos,S24_2022,44,24,48.38,1161.12,Pequeno,"Saveley & Henriot, Co.",02-03-2004
10244,9,Enviado,2,4,2004,Carros Antigos,S24_2022,44,39,45.25,1764.75,Pequeno,Euro Shopping Channel,29-04-2004
10255,2,Enviado,2,6,2004,Carros Antigos,S24_2022,44,37,45.7,1690.9,Pequeno,Mini Caravy,04-06-2004
10280,11,Enviado,3,8,2004,Carros Antigos,S24_2022,44,45,47.49,2137.05,Pequeno,Amica Models & Co.,17-08-2004
10289,4,Enviado,3,9,2004,Carros Antigos,S24_2022,44,45,48.38,2177.1,Pequeno,Herkku Gifts,03-09-2004
10304,15,Enviado,4,10,2004,Carros Antigos,S24_2022,44,44,39.42,1734.48,Pequeno,Auto Assoc. & Cie.,11-10-2004
10312,12,Enviado,4,10,2004,Carros Antigos,S24_2022,44,23,37.63,865.49,Pequeno,Mini Gifts Distributors Ltd.,21-10-2004
10322,4,Enviado,4,11,2004,Carros Antigos,S24_2022,44,30,100.0,3500.1,Médio,Online Diecast Creations Co.,04-11-2004
10332,10,Enviado,4,11,2004,Carros Antigos,S24_2022,44,26,85.52,2223.52,Pequeno,"AV Stores, Co.",17-11-2004
10345,1,Enviado,4,11,2004,Carros Antigos,S24_2022,44,43,53.76,2311.68,Pequeno,Atelier graphique,25-11-2004
10356,7,Enviado,4,12,2004,Carros Antigos,S24_2022,44,26,31.86,828.36,Pequeno,Lyon Souveniers,09-12-2004
10367,12,Resolvido,1,1,2005,Carros Antigos,S24_2022,44,28,30.59,856.52,Pequeno,Toys4GrownUps.com,12-01-2005
10380,5,Enviado,1,2,2005,Carros Antigos,S24_2022,44,27,68.35,1845.45,Pequeno,Euro Shopping Channel,16-02-2005
10391,1,Enviado,1,3,2005,Carros Antigos,S24_2022,44,24,100.0,4042.08,Médio,"Anna's Decorations, Ltd",09-03-2005
10421,2,Em processamento,2,5,2005,Carros Antigos,S24_2022,44,40,45.7,1828.0,Pequeno,Mini Gifts Distributors Ltd.,29-05-2005
10103,1,Enviado,1,1,2003,Caminhões e Ônibus,S24_2300,127,36,100.0,3680.28,Médio,Baane Mini Imports,29-01-2003
10114,5,Enviado,2,4,2003,Caminhões e Ônibus,S24_2300,127,21,100.0,2925.09,Pequeno,"La Corne D'abondance, Co.",01-04-2003
10126,1,Enviado,2,5,2003,Caminhões e Ônibus,S24_2300,127,27,100.0,3415.77,Médio,"Corrida Auto Replicas, Ltd",28-05-2003
10140,1,Enviado,3,7,2003,Caminhões e Ônibus,S24_2300,127,47,100.0,5105.14,Médio,Technics Stores Inc.,24-07-2003
10151,8,Enviado,3,9,2003,Caminhões e Ônibus,S24_2300,127,42,100.0,5098.8,Médio,"Oulu Toy Supplies, Inc.",21-09-2003
10165,17,Enviado,4,10,2003,Caminhões e Ônibus,S24_2300,127,32,100.0,4661.76,Médio,"Dragon Souveniers, Ltd.",22-10-2003
10175,6,Enviado,4,11,2003,Caminhões e Ônibus,S24_2300,127,28,100.0,2969.96,Pequeno,"Stylish Desk Decors, Co.",06-11-2003
10184,11,Enviado,4,11,2003,Caminhões e Ônibus,S24_2300,127,24,100.0,3496.32,Médio,"Iberia Gift Imports, Corp.",14-11-2003
10194,1,Enviado,4,11,2003,Caminhões e Ônibus,S24_2300,127,49,100.0,5760.93,Médio,"Saveley & Henriot, Co.",25-11-2003
10207,12,Enviado,4,12,2003,Caminhões e Ônibus,S24_2300,127,46,100.0,6819.04,Médio,Diecast Collectables,09-12-2003
10217,1,Enviado,1,2,2004,Caminhões e Ônibus,S24_2300,127,28,100.0,3148.88,Médio,Handji Gifts& Co,04-02-2004
10229,6,Enviado,1,3,2004,Caminhões e Ônibus,S24_2300,127,48,100.0,5704.32,Médio,Mini Gifts Distributors Ltd.,11-03-2004
10246,10,Enviado,2,5,2004,Caminhões e Ônibus,S24_2300,127,29,100.0,3520.6,Médio,Euro Shopping Channel,05-05-2004
10259,9,Enviado,2,6,2004,Caminhões e Ônibus,S24_2300,127,47,100.0,5285.62,Médio,Handji Gifts& Co,15-06-2004
10271,10,Enviado,3,7,2004,Caminhões e Ônibus,S24_2300,127,43,100.0,5605.05,Médio,Mini Gifts Distributors Ltd.,20-07-2004
10281,6,Enviado,3,8,2004,Caminhões e Ônibus,S24_2300,127,25,100.0,2779.5,Pequeno,Diecast Classics Inc.,19-08-2004
10291,1,Enviado,3,9,2004,Caminhões e Ônibus,S24_2300,127,48,100.0,5398.08,Médio,Scandinavian Gift Ideas,08-09-2004
10305,10,Enviado,4,10,2004,Caminhões e Ônibus,S24_2300,127,24,100.0,3189.6,Médio,Marta's Replicas Co.,13-10-2004
10313,4,Enviado,4,10,2004,Caminhões e Ônibus,S24_2300,127,42,100.0,5581.8,Médio,Canadian Gift Exchange Network,22-10-2004
10324,2,Enviado,4,11,2004,Caminhões e Ônibus,S24_2300,127,31,100.0,3820.44,Médio,Vitachrome Inc.,05-11-2004
10334,5,Em espera,4,11,2004,Caminhões e Ônibus,S24_2300,127,42,100.0,5528.04,Médio,"Volvo Model Replicas, Co",19-11-2004
10348,1,Enviado,4,11,2004,Caminhões e Ônibus,S24_2300,127,37,100.0,5981.42,Médio,"Corrida Auto Replicas, Ltd",01-11-2004
10358,7,Enviado,4,12,2004,Caminhões e Ônibus,S24_2300,127,41,100.0,5684.65,Médio,Euro Shopping Channel,10-12-2004
10371,5,Enviado,1,1,2005,Caminhões e Ônibus,S24_2300,127,20,100.0,3449.4,Médio,Mini Gifts Distributors Ltd.,23-01-2005
10382,3,Enviado,1,2,2005,Caminhões e Ônibus,S24_2300,127,20,100.0,2654.4,Pequeno,Mini Gifts Distributors Ltd.,17-02-2005
10412,10,Enviado,2,5,2005,Caminhões e Ônibus,S24_2300,127,70,100.0,8498.0,Grande,Euro Shopping Channel,03-05-2005
10425,9,Em processamento,2,5,2005,Caminhões e Ônibus,S24_2300,127,49,100.0,5510.54,Médio,La Rochelle Gifts,31-05-2005
10108,15,Enviado,1,3,2003,Motos,S24_2360,69,35,58.87,2060.45,Pequeno,Cruz & Sons Co.,03-03-2003
10121,2,Enviado,2,5,2003,Motos,S24_2360,69,32,76.88,2460.16,Pequeno,Reims Collectables,07-05-2003
10135,16,Enviado,3,7,2003,Motos,S24_2360,69,29,61.64,1787.56,Pequeno,Mini Gifts Distributors Ltd.,02-07-2003
10145,3,Enviado,3,8,2003,Motos,S24_2360,69,27,60.95,1645.65,Pequeno,Toys4GrownUps.com,25-08-2003
10159,11,Enviado,4,10,2003,Motos,S24_2360,69,27,80.34,2169.18,Pequeno,Corporate Gift Ideas Co.,10-10-2003
10169,11,Enviado,4,11,2003,Motos,S24_2360,69,38,74.11,2816.18,Pequeno,"Anna's Decorations, Ltd",04-11-2003
10180,6,Enviado,4,11,2003,Motos,S24_2360,69,35,72.03,2521.05,Pequeno,Daedalus Designs Imports,11-11-2003
10190,3,Enviado,4,11,2003,Motos,S24_2360,69,42,76.19,3199.98,Médio,Euro Shopping Channel,19-11-2003
10211,11,Enviado,1,1,2004,Motos,S24_2360,69,21,63.72,1338.12,Pequeno,Auto Canal Petit,15-01-2004
10224,4,Enviado,1,2,2004,Motos,S24_2360,69,37,80.34,2972.58,Pequeno,Daedalus Designs Imports,21-02-2004
10237,4,Enviado,2,4,2004,Motos,S24_2360,69,26,79.65,2070.9,Pequeno,Vitachrome Inc.,05-04-2004
10252,8,Enviado,2,5,2004,Motos,S24_2360,69,47,65.8,3092.6,Médio,Auto Canal Petit,26-05-2004
10264,6,Enviado,2,6,2004,Motos,S24_2360,69,37,65.1,2408.7,Pequeno,Gifts4AllAges.com,30-06-2004
10276,12,Enviado,3,8,2004,Motos,S24_2360,69,46,75.49,3472.54,Médio,Online Mini Collectables,02-08-2004
10285,3,Enviado,3,8,2004,Motos,S24_2360,69,38,59.56,2263.28,Pequeno,Marta's Replicas Co.,27-08-2004
10299,6,Enviado,3,9,2004,Motos,S24_2360,69,33,66.49,2194.17,Pequeno,"Toys of Finland, Co.",30-09-2004
10309,2,Enviado,4,10,2004,Motos,S24_2360,69,24,56.1,1346.4,Pequeno,Baane Mini Imports,15-10-2004
10319,7,Enviado,4,11,2004,Motos,S24_2360,69,31,81.73,2533.63,Pequeno,Microscale Inc.,03-11-2004
10330,1,Enviado,4,11,2004,Motos,S24_2360,69,42,81.03,3403.26,Médio,Cruz & Sons Co.,16-11-2004
10341,6,Enviado,4,11,2004,Motos,S24_2360,69,32,100.0,3307.2,Médio,Salzburg Collectables,24-11-2004
10355,3,Enviado,4,12,2004,Motos,S24_2360,69,41,70.65,2896.65,Pequeno,Euro Shopping Channel,07-12-2004
10363,14,Enviado,1,1,2005,Motos,S24_2360,69,43,61.23,2632.89,Pequeno,Suominen Souveniers,06-01-2005
10375,14,Enviado,1,2,2005,Motos,S24_2360,69,20,100.0,2046.0,Pequeno,La Rochelle Gifts,03-02-2005
10390,4,Enviado,1,3,2005,Motos,S24_2360,69,35,65.13,2279.55,Pequeno,Mini Gifts Distributors Ltd.,04-03-2005
10403,4,Enviado,2,4,2005,Motos,S24_2360,69,27,79.65,2150.55,Pequeno,"UK Collectables, Ltd.",08-04-2005
10110,11,Enviado,1,3,2003,Carros Clássicos,S24_2766,90,43,78.15,3360.45,Médio,"AV Stores, Co.",18-03-2003
10124,10,Enviado,2,5,2003,Carros Clássicos,S24_2766,90,32,72.7,2326.4,Pequeno,Signal Gift Stores,21-05-2003
10148,4,Enviado,3,9,2003,Carros Clássicos,S24_2766,90,21,73.6,1545.6,Pequeno,"Anna's Decorations, Ltd",11-09-2003
10161,3,Enviado,4,10,2003,Carros Clássicos,S24_2766,90,20,100.0,2144.6,Pequeno,Heintze Collectables,17-10-2003
10172,1,Enviado,4,11,2003,Carros Clássicos,S24_2766,90,22,74.51,1639.22,Pequeno,Gift Depot Inc.,05-11-2003
10182,14,Enviado,4,11,2003,Carros Clássicos,S24_2766,90,36,73.6,2649.6,Pequeno,Mini Gifts Distributors Ltd.,12-11-2003
10192,2,Enviado,4,11,2003,Carros Clássicos,S24_2766,90,46,83.6,3845.6,Médio,Online Diecast Creations Co.,20-11-2003
10204,8,Enviado,4,12,2003,Carros Clássicos,S24_2766,90,47,96.32,4527.04,Médio,Muscle Machine Inc,02-12-2003
10212,1,Enviado,1,1,2004,Carros Clássicos,S24_2766,90,45,88.14,3966.3,Médio,Euro Shopping Channel,16-01-2004
10227,14,Enviado,1,3,2004,Carros Clássicos,S24_2766,90,47,88.14,4142.58,Médio,"Saveley & Henriot, Co.",02-03-2004
10241,6,Enviado,2,4,2004,Carros Clássicos,S24_2766,90,47,94.5,4441.5,Médio,Mini Caravy,13-04-2004
10267,3,Enviado,3,7,2004,Carros Clássicos,S24_2766,90,38,87.24,3315.12,Médio,Muscle Machine Inc,07-07-2004
10279,3,Enviado,3,8,2004,Carros Clássicos,S24_2766,90,49,79.97,3918.53,Médio,Euro Shopping Channel,09-08-2004
10288,9,Enviado,3,9,2004,Carros Clássicos,S24_2766,90,35,80.87,2830.45,Pequeno,Handji Gifts& Co,01-09-2004
10302,5,Enviado,4,10,2003,Carros Clássicos,S24_2766,90,49,100.0,5298.86,Médio,"UK Collectables, Ltd.",06-10-2003
10311,4,Enviado,4,10,2004,Carros Clássicos,S24_2766,90,28,93.6,2620.8,Pequeno,Euro Shopping Channel,16-10-2004
10321,1,Enviado,4,11,2004,Carros Clássicos,S24_2766,90,30,72.7,2181.0,Pequeno,FunGiftIdeas.com,04-11-2004
10332,7,Enviado,4,11,2004,Carros Clássicos,S24_2766,90,39,86.72,3382.08,Médio,"AV Stores, Co.",17-11-2004
10346,1,Enviado,4,11,2004,Carros Clássicos,S24_2766,90,25,100.0,2876.75,Pequeno,Signal Gift Stores,29-11-2004
10368,2,Enviado,1,1,2005,Carros Clássicos,S24_2766,90,40,100.0,4107.2,Médio,Mini Gifts Distributors Ltd.,19-01-2005
10380,6,Enviado,1,2,2005,Carros Clássicos,S24_2766,90,36,37.5,1350.0,Pequeno,Euro Shopping Channel,16-02-2005
10407,6,Em espera,2,4,2005,Carros Clássicos,S24_2766,90,76,94.5,7182.0,Grande,The Sharp Gifts Warehouse,22-04-2005
10420,9,Em processamento,2,5,2005,Carros Clássicos,S24_2766,90,39,100.0,3933.93,Médio,Souveniers And Things Co.,29-05-2005
10104,10,Enviado,1,1,2003,Carros Clássicos,S24_2840,35,44,39.6,1742.4,Pequeno,Euro Shopping Channel,31-01-2003
10114,1,Enviado,2,4,2003,Carros Clássicos,S24_2840,35,24,30.06,721.44,Pequeno,"La Corne D'abondance, Co.",01-04-2003
10127,12,Enviado,2,6,2003,Carros Clássicos,S24_2840,35,39,38.19,1489.41,Pequeno,Muscle Machine Inc,03-06-2003
10141,6,Enviado,3,8,2003,Carros Clássicos,S24_2840,35,21,42.43,891.03,Pequeno,Suominen Souveniers,01-08-2003
10151,4,Enviado,3,9,2003,Carros Clássicos,S24_2840,35,30,40.31,1209.3,Pequeno,"Oulu Toy Supplies, Inc.",21-09-2003
10165,13,Enviado,4,10,2003,Carros Clássicos,S24_2840,35,27,31.82,859.14,Pequeno,"Dragon Souveniers, Ltd.",22-10-2003
10175,2,Enviado,4,11,2003,Carros Clássicos,S24_2840,35,37,31.12,1151.44,Pequeno,"Stylish Desk Decors, Co.",06-11-2003
10184,7,Enviado,4,11,2003,Carros Clássicos,S24_2840,35,42,31.82,1336.44,Pequeno,"Iberia Gift Imports, Corp.",14-11-2003
10195,7,Enviado,4,11,2003,Carros Clássicos,S24_2840,35,32,28.29,905.28,Pequeno,Mini Classics,25-11-2003
10207,8,Enviado,4,12,2003,Carros Clássicos,S24_2840,35,42,29.7,1247.4,Pequeno,Diecast Collectables,09-12-2003
10219,3,Enviado,1,2,2004,Carros Clássicos,S24_2840,35,21,40.31,846.51,Pequeno,Signal Collectibles Ltd.,10-02-2004
10229,2,Enviado,1,3,2004,Carros Clássicos,S24_2840,35,33,32.88,1085.04,Pequeno,Mini Gifts Distributors Ltd.,11-03-2004
10246,6,Enviado,2,5,2004,Carros Clássicos,S24_2840,35,49,36.07,1767.43,Pequeno,Euro Shopping Channel,05-05-2004
10259,5,Enviado,2,6,2004,Carros Clássicos,S24_2840,35,31,33.24,1030.44,Pequeno,Handji Gifts& Co,15-06-2004
10271,6,Enviado,3,7,2004,Carros Clássicos,S24_2840,35,38,41.72,1585.36,Pequeno,Mini Gifts Distributors Ltd.,20-07-2004
10281,2,Enviado,3,8,2004,Carros Clássicos,S24_2840,35,20,40.66,813.2,Pequeno,Diecast Classics Inc.,19-08-2004
10292,9,Enviado,3,9,2004,Carros Clássicos,S24_2840,35,39,30.06,1172.34,Pequeno,Land of Toys Inc.,08-09-2004
10305,6,Enviado,4,10,2004,Carros Clássicos,S24_2840,35,48,31.47,1510.56,Pequeno,Marta's Replicas Co.,13-10-2004
10314,15,Enviado,4,10,2004,Carros Clássicos,S24_2840,35,39,37.13,1448.07,Pequeno,Heintze Collectables,22-10-2004
10324,9,Enviado,4,11,2004,Carros Clássicos,S24_2840,35,30,100.0,3338.1,Médio,Vitachrome Inc.,05-11-2004
10335,2,Enviado,4,11,2004,Carros Clássicos,S24_2840,35,33,37.13,1225.29,Pequeno,Mini Gifts Distributors Ltd.,19-11-2004
10349,3,Enviado,4,12,2004,Carros Clássicos,S24_2840,35,36,37.13,1336.68,Pequeno,Muscle Machine Inc,01-12-2004
10358,4,Enviado,4,12,2004,Carros Clássicos,S24_2840,35,36,82.94,2985.84,Pequeno,Euro Shopping Channel,10-12-2004
10371,8,Enviado,1,1,2005,Carros Clássicos,S24_2840,35,45,100.0,5545.8,Médio,Mini Gifts Distributors Ltd.,23-01-2005
10383,3,Enviado,1,2,2005,Carros Clássicos,S24_2840,35,40,100.0,6089.6,Médio,Euro Shopping Channel,22-02-2005
10394,6,Enviado,1,3,2005,Carros Clássicos,S24_2840,35,46,38.9,1789.4,Pequeno,Euro Shopping Channel,15-03-2005
10412,6,Enviado,2,5,2005,Carros Clássicos,S24_2840,35,30,36.07,1082.1,Pequeno,Euro Shopping Channel,03-05-2005
10425,5,Em processamento,2,5,2005,Carros Clássicos,S24_2840,35,31,33.24,1030.44,Pequeno,La Rochelle Gifts,31-05-2005
10106,13,Enviado,1,2,2003,Aviões,S24_2841,68,49,74.68,3659.32,Médio,Rovelli Gifts,17-02-2003
10119,4,Enviado,2,4,2003,Aviões,S24_2841,68,41,59.6,2443.6,Pequeno,Salzburg Collectables,28-04-2003
10131,5,Enviado,2,6,2003,Aviões,S24_2841,68,35,67.14,2349.9,Pequeno,Gift Ideas Corp.,16-06-2003
10143,8,Enviado,3,8,2003,Aviões,S24_2841,68,27,60.97,1646.19,Pequeno,Mini Creations Ltd.,10-08-2003
10155,6,Enviado,4,10,2003,Aviões,S24_2841,68,23,72.62,1670.26,Pequeno,"Toys of Finland, Co.",06-10-2003
10167,2,Cancelado,4,10,2003,Aviões,S24_2841,68,21,69.88,1467.48,Pequeno,Scandinavian Gift Ideas,23-10-2003
10178,5,Enviado,4,11,2003,Aviões,S24_2841,68,34,80.84,2748.56,Pequeno,Alpha Cognac,08-11-2003
10186,2,Enviado,4,11,2003,Aviões,S24_2841,68,22,69.2,1522.4,Pequeno,"Double Decker Gift Stores, Ltd",14-11-2003
10198,5,Enviado,4,11,2003,Aviões,S24_2841,68,48,67.82,3255.36,Médio,Cruz & Sons Co.,27-11-2003
10209,1,Enviado,1,1,2004,Aviões,S24_2841,68,43,82.21,3535.03,Médio,"Men 'R' US Retailers, Ltd.",09-01-2004
10222,5,Enviado,1,2,2004,Aviões,S24_2841,68,32,81.53,2608.96,Pequeno,Collectable Mini Designs Co.,19-02-2004
10249,1,Enviado,2,5,2004,Aviões,S24_2841,68,20,67.82,1356.4,Pequeno,Cambridge Collectables Co.,08-05-2004
10262,10,Cancelado,2,6,2004,Aviões,S24_2841,68,24,67.14,1611.36,Pequeno,Euro Shopping Channel,24-06-2004
10274,2,Enviado,3,7,2004,Aviões,S24_2841,68,40,65.08,2603.2,Pequeno,Collectables For Less Inc.,21-07-2004
10284,12,Enviado,3,8,2004,Aviões,S24_2841,68,30,73.99,2219.7,Pequeno,"Norway Gifts By Mail, Co.",21-08-2004
10296,8,Enviado,3,9,2004,Aviões,S24_2841,68,21,71.25,1496.25,Pequeno,"Bavarian Collectables Imports, Co.",15-09-2004
10307,2,Enviado,4,10,2004,Aviões,S24_2841,68,25,75.36,1884.0,Pequeno,"Classic Gift Ideas, Inc",14-10-2004
10316,10,Enviado,4,11,2004,Aviões,S24_2841,68,34,63.71,2166.14,Pequeno,giftsbymail.co.uk,01-11-2004
10328,1,Enviado,4,11,2004,Aviões,S24_2841,68,48,58.92,2828.16,Pequeno,Rovelli Gifts,12-11-2004
